"Salix"	"Rgaller"	"cooccur"	"interact"	"salix_ID"	"galler_ID"	"post_mean"	"post_SD"
"1677"	"repens"	"Hplicg"	0	0	42	40	0.545143663965149	0.048141703207588
"1678"	"lapponum"	"Hplicg"	16	0	29	40	0.132754911022987	0.00544337564745822
"1679"	"myrsinites"	"Hplicg"	2	0	35	40	0.392670223765779	0.0333507633690987
"1680"	"phylicifolia"	"Hplicg"	8	0	38	40	0.213514237305205	0.0127693799353529
"1681"	"glauca"	"Hplicg"	34	34	22	40	0.940159004322947	0.00143701372729009
"1682"	"caprea"	"Hplicg"	4	0	11	40	0.306846955494385	0.0232433133556618
"1683"	"mielichhoferi"	"Hplicg"	0	0	33	40	0.545143663965149	0.048141703207588
"1684"	"waldsteiniana"	"Hplicg"	0	0	52	40	0.545143663965149	0.048141703207588
"1685"	"pentandra"	"Hplicg"	3	0	37	40	0.344493791569958	0.0277054286114692
"1686"	"breviserrata"	"Hplicg"	0	0	10	40	0.545143663965149	0.048141703207588
"1687"	"reticulata"	"Hplicg"	1	0	43	40	0.456512080518707	0.0403384966949806
"1688"	"retusa"	"Hplicg"	0	0	44	40	0.545143663965149	0.048141703207588
"1689"	"aurita"	"Hplicg"	0	0	6	40	0.545143663965149	0.048141703207588
"1690"	"triandra"	"Hplicg"	0	0	48	40	0.545143663965149	0.048141703207588
"1691"	"lanata"	"Hplicg"	3	0	28	40	0.344493791569958	0.0277054286114692
"1692"	"herbacea"	"Hplicg"	0	0	27	40	0.545143663965149	0.048141703207588
"1693"	"borealis"	"Hplicg"	0	0	9	40	0.545143663965149	0.048141703207588
"1694"	"myrtilloides"	"Hplicg"	0	0	36	40	0.545143663965149	0.048141703207588
"1695"	"viminalis"	"Hplicg"	0	0	49	40	0.545143663965149	0.048141703207588
"1696"	"glabra"	"Hplicg"	0	0	21	40	0.545143663965149	0.048141703207588
"1697"	"apennina"	"Hplicg"	0	0	4	40	0.545143663965149	0.048141703207588
"1698"	"rubens"	"Hplicg"	0	0	46	40	0.545143663965149	0.048141703207588
"1699"	"rosmarinifolia"	"Hplicg"	0	0	45	40	0.545143663965149	0.048141703207588
"1700"	"caprea x appendiculata"	"Hplicg"	0	0	12	40	0.545143663965149	0.048141703207588
"1701"	"cinerea oleifolia"	"Hplicg"	0	0	14	40	0.545143663965149	0.048141703207588
"1702"	"viminalis x caprea"	"Hplicg"	0	0	51	40	0.545143663965149	0.048141703207588
"1703"	"viminalis x ?"	"Hplicg"	0	0	50	40	0.545143663965149	0.048141703207588
"1704"	"alpina?"	"Hplicg"	0	0	3	40	0.545143663965149	0.048141703207588
"1705"	"phylicifolia x caprea ?"	"Hplicg"	0	0	39	40	0.545143663965149	0.048141703207588
"1706"	"lapponum x glauca?"	"Hplicg"	1	0	31	40	0.456512080518707	0.0403384966949806
"1707"	"lapponum x glauca"	"Hplicg"	0	0	30	40	0.545143663965149	0.048141703207588
"1708"	"aurita x caprea"	"Hplicg"	0	0	7	40	0.545143663965149	0.048141703207588
"1709"	"starkeana"	"Hplicg"	0	0	47	40	0.545143663965149	0.048141703207588
"1710"	"hastata x phylicifolia"	"Hplicg"	0	0	25	40	0.545143663965149	0.048141703207588
"1711"	"lapponum x phylicifolia"	"Hplicg"	0	0	32	40	0.545143663965149	0.048141703207588
"1712"	"acutifolia"	"Hplicg"	0	0	1	40	0.545143663965149	0.048141703207588
"1713"	"bicolor"	"Hplicg"	0	0	8	40	0.545143663965149	0.048141703207588
"1714"	"polaris"	"Hplicg"	0	0	40	40	0.545143663965149	0.048141703207588
"1715"	"cinerea x myrsinifolia"	"Hplicg"	0	0	15	40	0.545143663965149	0.048141703207588
"1716"	"fragilis x pentandra"	"Hplicg"	0	0	20	40	0.545143663965149	0.048141703207588
"1717"	"elaeagnos"	"Omacul"	0	0	17	74	0.545143663965149	0.048141703207588
"1718"	"appendiculata"	"Omacul"	2	0	5	74	0.392670223765779	0.0333507633690987
"1719"	"myrsinifolia"	"Omacul"	4	0	34	74	0.306846955494385	0.0232433133556618
"1720"	"foetida"	"Omacul"	1	0	18	74	0.456512080518707	0.0403384966949806
"1721"	"hastata"	"Omacul"	8	0	24	74	0.213514237305205	0.0127693799353529
"1722"	"daphnoides"	"Omacul"	1	0	16	74	0.456512080518707	0.0403384966949806
"1723"	"helvetica"	"Omacul"	15	15	26	74	0.883735129050368	0.00509895444079194
"1724"	"glaucosericea"	"Omacul"	7	0	23	74	0.231086455862499	0.0146235144851536
"1725"	"cinerea"	"Omacul"	0	0	13	74	0.545143663965149	0.048141703207588
"1726"	"purpurea"	"Omacul"	2	0	41	74	0.392670223765779	0.0333507633690987
"1727"	"alba"	"Omacul"	0	0	2	74	0.545143663965149	0.048141703207588
"1728"	"fragilis"	"Omacul"	0	0	19	74	0.545143663965149	0.048141703207588
"1729"	"repens"	"Omacul"	0	0	42	74	0.545143663965149	0.048141703207588
"1730"	"lapponum"	"Omacul"	0	0	29	74	0.545143663965149	0.048141703207588
"1731"	"myrsinites"	"Omacul"	0	0	35	74	0.545143663965149	0.048141703207588
"1732"	"phylicifolia"	"Omacul"	0	0	38	74	0.545143663965149	0.048141703207588
"1733"	"glauca"	"Omacul"	0	0	22	74	0.545143663965149	0.048141703207588
"1734"	"caprea"	"Omacul"	0	0	11	74	0.545143663965149	0.048141703207588
"1735"	"mielichhoferi"	"Omacul"	0	0	33	74	0.545143663965149	0.048141703207588
"1736"	"waldsteiniana"	"Omacul"	0	0	52	74	0.545143663965149	0.048141703207588
"1737"	"pentandra"	"Omacul"	0	0	37	74	0.545143663965149	0.048141703207588
"1738"	"breviserrata"	"Omacul"	1	0	10	74	0.456512080518707	0.0403384966949806
"1739"	"reticulata"	"Omacul"	0	0	43	74	0.545143663965149	0.048141703207588
"1740"	"retusa"	"Omacul"	1	0	44	74	0.456512080518707	0.0403384966949806
"1741"	"aurita"	"Omacul"	0	0	6	74	0.545143663965149	0.048141703207588
"1742"	"triandra"	"Omacul"	0	0	48	74	0.545143663965149	0.048141703207588
"1743"	"lanata"	"Omacul"	0	0	28	74	0.545143663965149	0.048141703207588
"1744"	"herbacea"	"Omacul"	0	0	27	74	0.545143663965149	0.048141703207588
"1745"	"borealis"	"Omacul"	0	0	9	74	0.545143663965149	0.048141703207588
"1746"	"myrtilloides"	"Omacul"	0	0	36	74	0.545143663965149	0.048141703207588
"1747"	"viminalis"	"Omacul"	0	0	49	74	0.545143663965149	0.048141703207588
"1748"	"glabra"	"Omacul"	0	0	21	74	0.545143663965149	0.048141703207588
"1749"	"apennina"	"Omacul"	0	0	4	74	0.545143663965149	0.048141703207588
"1750"	"rubens"	"Omacul"	0	0	46	74	0.545143663965149	0.048141703207588
"1751"	"rosmarinifolia"	"Omacul"	0	0	45	74	0.545143663965149	0.048141703207588
"1752"	"caprea x appendiculata"	"Omacul"	0	0	12	74	0.545143663965149	0.048141703207588
"1753"	"cinerea oleifolia"	"Omacul"	0	0	14	74	0.545143663965149	0.048141703207588
"1754"	"viminalis x caprea"	"Omacul"	0	0	51	74	0.545143663965149	0.048141703207588
"1755"	"viminalis x ?"	"Omacul"	0	0	50	74	0.545143663965149	0.048141703207588
"1756"	"alpina?"	"Omacul"	0	0	3	74	0.545143663965149	0.048141703207588
"1757"	"phylicifolia x caprea ?"	"Omacul"	0	0	39	74	0.545143663965149	0.048141703207588
"1758"	"lapponum x glauca?"	"Omacul"	0	0	31	74	0.545143663965149	0.048141703207588
"1759"	"lapponum x glauca"	"Omacul"	0	0	30	74	0.545143663965149	0.048141703207588
"1760"	"aurita x caprea"	"Omacul"	0	0	7	74	0.545143663965149	0.048141703207588
"1761"	"starkeana"	"Omacul"	0	0	47	74	0.545143663965149	0.048141703207588
"1762"	"hastata x phylicifolia"	"Omacul"	0	0	25	74	0.545143663965149	0.048141703207588
"1763"	"lapponum x phylicifolia"	"Omacul"	0	0	32	74	0.545143663965149	0.048141703207588
"1764"	"acutifolia"	"Omacul"	0	0	1	74	0.545143663965149	0.048141703207588
"1765"	"bicolor"	"Omacul"	0	0	8	74	0.545143663965149	0.048141703207588
"1766"	"polaris"	"Omacul"	0	0	40	74	0.545143663965149	0.048141703207588
"1767"	"cinerea x myrsinifolia"	"Omacul"	0	0	15	74	0.545143663965149	0.048141703207588
"1768"	"fragilis x pentandra"	"Omacul"	0	0	20	74	0.545143663965149	0.048141703207588
"1769"	"elaeagnos"	"Hspirh"	0	0	17	53	0.545143663965149	0.048141703207588
"1770"	"appendiculata"	"Hspirh"	0	0	5	53	0.545143663965149	0.048141703207588
"1771"	"myrsinifolia"	"Hspirh"	0	0	34	53	0.545143663965149	0.048141703207588
"1772"	"foetida"	"Hspirh"	0	0	18	53	0.545143663965149	0.048141703207588
"1773"	"hastata"	"Hspirh"	3	0	24	53	0.344493791569958	0.0277054286114692
"1774"	"daphnoides"	"Hspirh"	0	0	16	53	0.545143663965149	0.048141703207588
"1775"	"helvetica"	"Hspirh"	5	5	26	53	0.769196024298372	0.0174898299416604
"1776"	"glaucosericea"	"Hspirh"	4	0	23	53	0.306846955494385	0.0232433133556618
"1777"	"cinerea"	"Hspirh"	0	0	13	53	0.545143663965149	0.048141703207588
"1778"	"purpurea"	"Hspirh"	0	0	41	53	0.545143663965149	0.048141703207588
"1779"	"alba"	"Hspirh"	0	0	2	53	0.545143663965149	0.048141703207588
"1780"	"fragilis"	"Hspirh"	0	0	19	53	0.545143663965149	0.048141703207588
"1781"	"repens"	"Hspirh"	0	0	42	53	0.545143663965149	0.048141703207588
"1782"	"lapponum"	"Hspirh"	0	0	29	53	0.545143663965149	0.048141703207588
"1783"	"myrsinites"	"Hspirh"	0	0	35	53	0.545143663965149	0.048141703207588
"1784"	"phylicifolia"	"Hspirh"	0	0	38	53	0.545143663965149	0.048141703207588
"1785"	"glauca"	"Hspirh"	0	0	22	53	0.545143663965149	0.048141703207588
"1786"	"caprea"	"Hspirh"	0	0	11	53	0.545143663965149	0.048141703207588
"1787"	"mielichhoferi"	"Hspirh"	0	0	33	53	0.545143663965149	0.048141703207588
"1788"	"waldsteiniana"	"Hspirh"	0	0	52	53	0.545143663965149	0.048141703207588
"1789"	"pentandra"	"Hspirh"	0	0	37	53	0.545143663965149	0.048141703207588
"1790"	"breviserrata"	"Hspirh"	0	0	10	53	0.545143663965149	0.048141703207588
"1791"	"reticulata"	"Hspirh"	1	0	43	53	0.456512080518707	0.0403384966949806
"1792"	"retusa"	"Hspirh"	1	0	44	53	0.456512080518707	0.0403384966949806
"1793"	"aurita"	"Hspirh"	0	0	6	53	0.545143663965149	0.048141703207588
"1794"	"triandra"	"Hspirh"	0	0	48	53	0.545143663965149	0.048141703207588
"1795"	"lanata"	"Hspirh"	0	0	28	53	0.545143663965149	0.048141703207588
"1796"	"herbacea"	"Hspirh"	0	0	27	53	0.545143663965149	0.048141703207588
"1797"	"borealis"	"Hspirh"	0	0	9	53	0.545143663965149	0.048141703207588
"1798"	"myrtilloides"	"Hspirh"	0	0	36	53	0.545143663965149	0.048141703207588
"1799"	"viminalis"	"Hspirh"	0	0	49	53	0.545143663965149	0.048141703207588
"1800"	"glabra"	"Hspirh"	0	0	21	53	0.545143663965149	0.048141703207588
"1801"	"apennina"	"Hspirh"	0	0	4	53	0.545143663965149	0.048141703207588
"1802"	"rubens"	"Hspirh"	0	0	46	53	0.545143663965149	0.048141703207588
"1803"	"rosmarinifolia"	"Hspirh"	0	0	45	53	0.545143663965149	0.048141703207588
"1804"	"caprea x appendiculata"	"Hspirh"	0	0	12	53	0.545143663965149	0.048141703207588
"1805"	"cinerea oleifolia"	"Hspirh"	0	0	14	53	0.545143663965149	0.048141703207588
"1806"	"viminalis x caprea"	"Hspirh"	0	0	51	53	0.545143663965149	0.048141703207588
"1807"	"viminalis x ?"	"Hspirh"	0	0	50	53	0.545143663965149	0.048141703207588
"1808"	"alpina?"	"Hspirh"	0	0	3	53	0.545143663965149	0.048141703207588
"1809"	"phylicifolia x caprea ?"	"Hspirh"	0	0	39	53	0.545143663965149	0.048141703207588
"1810"	"lapponum x glauca?"	"Hspirh"	0	0	31	53	0.545143663965149	0.048141703207588
"1811"	"lapponum x glauca"	"Hspirh"	0	0	30	53	0.545143663965149	0.048141703207588
"1812"	"aurita x caprea"	"Hspirh"	0	0	7	53	0.545143663965149	0.048141703207588
"1813"	"starkeana"	"Hspirh"	0	0	47	53	0.545143663965149	0.048141703207588
"1814"	"hastata x phylicifolia"	"Hspirh"	0	0	25	53	0.545143663965149	0.048141703207588
"1815"	"lapponum x phylicifolia"	"Hspirh"	0	0	32	53	0.545143663965149	0.048141703207588
"1816"	"acutifolia"	"Hspirh"	0	0	1	53	0.545143663965149	0.048141703207588
"1817"	"bicolor"	"Hspirh"	0	0	8	53	0.545143663965149	0.048141703207588
"1818"	"polaris"	"Hspirh"	0	0	40	53	0.545143663965149	0.048141703207588
"1819"	"cinerea x myrsinifolia"	"Hspirh"	0	0	15	53	0.545143663965149	0.048141703207588
"1820"	"fragilis x pentandra"	"Hspirh"	0	0	20	53	0.545143663965149	0.048141703207588
"1821"	"elaeagnos"	"Obrevi"	0	0	17	59	0.545143663965149	0.048141703207588
"1822"	"appendiculata"	"Obrevi"	0	0	5	59	0.545143663965149	0.048141703207588
"1823"	"myrsinifolia"	"Obrevi"	5	0	34	59	0.276617725210864	0.0197130189271469
"1824"	"foetida"	"Obrevi"	6	0	18	59	0.25181045234878	0.0168960197292283
"1825"	"hastata"	"Obrevi"	5	0	24	59	0.276617725210864	0.0197130189271469
"1826"	"daphnoides"	"Obrevi"	0	0	16	59	0.545143663965149	0.048141703207588
"1827"	"helvetica"	"Obrevi"	2	0	26	59	0.392670223765779	0.0333507633690987
"1828"	"glaucosericea"	"Obrevi"	0	0	23	59	0.545143663965149	0.048141703207588
"1829"	"cinerea"	"Obrevi"	0	0	13	59	0.545143663965149	0.048141703207588
"1830"	"purpurea"	"Obrevi"	1	0	41	59	0.456512080518707	0.0403384966949806
"1831"	"alba"	"Obrevi"	0	0	2	59	0.545143663965149	0.048141703207588
"1832"	"fragilis"	"Obrevi"	0	0	19	59	0.545143663965149	0.048141703207588
"1833"	"repens"	"Obrevi"	0	0	42	59	0.545143663965149	0.048141703207588
"1834"	"lapponum"	"Obrevi"	0	0	29	59	0.545143663965149	0.048141703207588
"1835"	"myrsinites"	"Obrevi"	0	0	35	59	0.545143663965149	0.048141703207588
"1836"	"phylicifolia"	"Obrevi"	0	0	38	59	0.545143663965149	0.048141703207588
"1837"	"glauca"	"Obrevi"	0	0	22	59	0.545143663965149	0.048141703207588
"1838"	"caprea"	"Obrevi"	0	0	11	59	0.545143663965149	0.048141703207588
"1839"	"mielichhoferi"	"Obrevi"	0	0	33	59	0.545143663965149	0.048141703207588
"1840"	"waldsteiniana"	"Obrevi"	0	0	52	59	0.545143663965149	0.048141703207588
"1841"	"pentandra"	"Obrevi"	0	0	37	59	0.545143663965149	0.048141703207588
"1842"	"breviserrata"	"Obrevi"	9	9	10	59	0.834437873019474	0.00976288079623201
"1843"	"reticulata"	"Obrevi"	1	0	43	59	0.456512080518707	0.0403384966949806
"1844"	"retusa"	"Obrevi"	0	0	44	59	0.545143663965149	0.048141703207588
"1845"	"aurita"	"Obrevi"	0	0	6	59	0.545143663965149	0.048141703207588
"1846"	"triandra"	"Obrevi"	0	0	48	59	0.545143663965149	0.048141703207588
"1847"	"lanata"	"Obrevi"	0	0	28	59	0.545143663965149	0.048141703207588
"1848"	"herbacea"	"Obrevi"	0	0	27	59	0.545143663965149	0.048141703207588
"1849"	"borealis"	"Obrevi"	0	0	9	59	0.545143663965149	0.048141703207588
"1850"	"myrtilloides"	"Obrevi"	0	0	36	59	0.545143663965149	0.048141703207588
"1851"	"viminalis"	"Obrevi"	0	0	49	59	0.545143663965149	0.048141703207588
"1852"	"glabra"	"Obrevi"	0	0	21	59	0.545143663965149	0.048141703207588
"1853"	"apennina"	"Obrevi"	0	0	4	59	0.545143663965149	0.048141703207588
"1854"	"rubens"	"Obrevi"	0	0	46	59	0.545143663965149	0.048141703207588
"1855"	"rosmarinifolia"	"Obrevi"	0	0	45	59	0.545143663965149	0.048141703207588
"1856"	"caprea x appendiculata"	"Obrevi"	0	0	12	59	0.545143663965149	0.048141703207588
"1857"	"cinerea oleifolia"	"Obrevi"	0	0	14	59	0.545143663965149	0.048141703207588
"1858"	"viminalis x caprea"	"Obrevi"	0	0	51	59	0.545143663965149	0.048141703207588
"1859"	"viminalis x ?"	"Obrevi"	0	0	50	59	0.545143663965149	0.048141703207588
"1860"	"alpina?"	"Obrevi"	0	0	3	59	0.545143663965149	0.048141703207588
"1861"	"phylicifolia x caprea ?"	"Obrevi"	0	0	39	59	0.545143663965149	0.048141703207588
"1862"	"lapponum x glauca?"	"Obrevi"	0	0	31	59	0.545143663965149	0.048141703207588
"1863"	"lapponum x glauca"	"Obrevi"	0	0	30	59	0.545143663965149	0.048141703207588
"1864"	"aurita x caprea"	"Obrevi"	0	0	7	59	0.545143663965149	0.048141703207588
"1865"	"starkeana"	"Obrevi"	0	0	47	59	0.545143663965149	0.048141703207588
"1866"	"hastata x phylicifolia"	"Obrevi"	0	0	25	59	0.545143663965149	0.048141703207588
"1867"	"lapponum x phylicifolia"	"Obrevi"	0	0	32	59	0.545143663965149	0.048141703207588
"1868"	"acutifolia"	"Obrevi"	0	0	1	59	0.545143663965149	0.048141703207588
"1869"	"bicolor"	"Obrevi"	0	0	8	59	0.545143663965149	0.048141703207588
"1870"	"polaris"	"Obrevi"	0	0	40	59	0.545143663965149	0.048141703207588
"1871"	"cinerea x myrsinifolia"	"Obrevi"	0	0	15	59	0.545143663965149	0.048141703207588
"1872"	"fragilis x pentandra"	"Obrevi"	0	0	20	59	0.545143663965149	0.048141703207588
"1873"	"elaeagnos"	"Oretic"	1	0	17	87	0.456512080518707	0.0403384966949806
"1874"	"appendiculata"	"Oretic"	1	0	5	87	0.456512080518707	0.0403384966949806
"1875"	"myrsinifolia"	"Oretic"	2	0	34	87	0.392670223765779	0.0333507633690987
"1876"	"foetida"	"Oretic"	4	0	18	87	0.306846955494385	0.0232433133556618
"1877"	"hastata"	"Oretic"	4	0	24	87	0.306846955494385	0.0232433133556618
"1878"	"daphnoides"	"Oretic"	0	0	16	87	0.545143663965149	0.048141703207588
"1879"	"helvetica"	"Oretic"	2	0	26	87	0.392670223765779	0.0333507633690987
"1880"	"glaucosericea"	"Oretic"	0	0	23	87	0.545143663965149	0.048141703207588
"1881"	"cinerea"	"Oretic"	0	0	13	87	0.545143663965149	0.048141703207588
"1882"	"purpurea"	"Oretic"	2	0	41	87	0.392670223765779	0.0333507633690987
"1883"	"alba"	"Oretic"	0	0	2	87	0.545143663965149	0.048141703207588
"1884"	"fragilis"	"Oretic"	0	0	19	87	0.545143663965149	0.048141703207588
"1885"	"repens"	"Oretic"	0	0	42	87	0.545143663965149	0.048141703207588
"1886"	"lapponum"	"Oretic"	2	0	29	87	0.392670223765779	0.0333507633690987
"1887"	"myrsinites"	"Oretic"	3	0	35	87	0.344493791569958	0.0277054286114692
"1888"	"phylicifolia"	"Oretic"	0	0	38	87	0.545143663965149	0.048141703207588
"1889"	"glauca"	"Oretic"	3	0	22	87	0.344493791569958	0.0277054286114692
"1890"	"caprea"	"Oretic"	0	0	11	87	0.545143663965149	0.048141703207588
"1891"	"mielichhoferi"	"Oretic"	0	0	33	87	0.545143663965149	0.048141703207588
"1892"	"waldsteiniana"	"Oretic"	0	0	52	87	0.545143663965149	0.048141703207588
"1893"	"pentandra"	"Oretic"	0	0	37	87	0.545143663965149	0.048141703207588
"1894"	"breviserrata"	"Oretic"	1	0	10	87	0.456512080518707	0.0403384966949806
"1895"	"reticulata"	"Oretic"	13	13	43	87	0.870924046278191	0.00619345450692354
"1896"	"retusa"	"Oretic"	5	0	44	87	0.276617725210864	0.0197130189271469
"1897"	"aurita"	"Oretic"	0	0	6	87	0.545143663965149	0.048141703207588
"1898"	"triandra"	"Oretic"	0	0	48	87	0.545143663965149	0.048141703207588
"1899"	"lanata"	"Oretic"	3	0	28	87	0.344493791569958	0.0277054286114692
"1900"	"herbacea"	"Oretic"	3	0	27	87	0.344493791569958	0.0277054286114692
"1901"	"borealis"	"Oretic"	0	0	9	87	0.545143663965149	0.048141703207588
"1902"	"myrtilloides"	"Oretic"	0	0	36	87	0.545143663965149	0.048141703207588
"1903"	"viminalis"	"Oretic"	0	0	49	87	0.545143663965149	0.048141703207588
"1904"	"glabra"	"Oretic"	0	0	21	87	0.545143663965149	0.048141703207588
"1905"	"apennina"	"Oretic"	0	0	4	87	0.545143663965149	0.048141703207588
"1906"	"rubens"	"Oretic"	0	0	46	87	0.545143663965149	0.048141703207588
"1907"	"rosmarinifolia"	"Oretic"	0	0	45	87	0.545143663965149	0.048141703207588
"1908"	"caprea x appendiculata"	"Oretic"	0	0	12	87	0.545143663965149	0.048141703207588
"1909"	"cinerea oleifolia"	"Oretic"	0	0	14	87	0.545143663965149	0.048141703207588
"1910"	"viminalis x caprea"	"Oretic"	0	0	51	87	0.545143663965149	0.048141703207588
"1911"	"viminalis x ?"	"Oretic"	0	0	50	87	0.545143663965149	0.048141703207588
"1912"	"alpina?"	"Oretic"	0	0	3	87	0.545143663965149	0.048141703207588
"1913"	"phylicifolia x caprea ?"	"Oretic"	0	0	39	87	0.545143663965149	0.048141703207588
"1914"	"lapponum x glauca?"	"Oretic"	0	0	31	87	0.545143663965149	0.048141703207588
"1915"	"lapponum x glauca"	"Oretic"	0	0	30	87	0.545143663965149	0.048141703207588
"1916"	"aurita x caprea"	"Oretic"	0	0	7	87	0.545143663965149	0.048141703207588
"1917"	"starkeana"	"Oretic"	0	0	47	87	0.545143663965149	0.048141703207588
"1918"	"hastata x phylicifolia"	"Oretic"	0	0	25	87	0.545143663965149	0.048141703207588
"1919"	"lapponum x phylicifolia"	"Oretic"	0	0	32	87	0.545143663965149	0.048141703207588
"1920"	"acutifolia"	"Oretic"	0	0	1	87	0.545143663965149	0.048141703207588
"1921"	"bicolor"	"Oretic"	0	0	8	87	0.545143663965149	0.048141703207588
"1922"	"polaris"	"Oretic"	0	0	40	87	0.545143663965149	0.048141703207588
"1923"	"cinerea x myrsinifolia"	"Oretic"	0	0	15	87	0.545143663965149	0.048141703207588
"1924"	"fragilis x pentandra"	"Oretic"	0	0	20	87	0.545143663965149	0.048141703207588
"1925"	"elaeagnos"	"Oretus"	1	0	17	88	0.456512080518707	0.0403384966949806
"1926"	"appendiculata"	"Oretus"	1	0	5	88	0.456512080518707	0.0403384966949806
"1927"	"myrsinifolia"	"Oretus"	2	0	34	88	0.392670223765779	0.0333507633690987
"1928"	"foetida"	"Oretus"	5	0	18	88	0.276617725210864	0.0197130189271469
"1929"	"hastata"	"Oretus"	2	0	24	88	0.392670223765779	0.0333507633690987
"1930"	"daphnoides"	"Oretus"	0	0	16	88	0.545143663965149	0.048141703207588
"1931"	"helvetica"	"Oretus"	3	0	26	88	0.344493791569958	0.0277054286114692
"1932"	"glaucosericea"	"Oretus"	0	0	23	88	0.545143663965149	0.048141703207588
"1933"	"cinerea"	"Oretus"	0	0	13	88	0.545143663965149	0.048141703207588
"1934"	"purpurea"	"Oretus"	3	0	41	88	0.344493791569958	0.0277054286114692
"1935"	"alba"	"Oretus"	0	0	2	88	0.545143663965149	0.048141703207588
"1936"	"fragilis"	"Oretus"	0	0	19	88	0.545143663965149	0.048141703207588
"1937"	"repens"	"Oretus"	0	0	42	88	0.545143663965149	0.048141703207588
"1938"	"lapponum"	"Oretus"	0	0	29	88	0.545143663965149	0.048141703207588
"1939"	"myrsinites"	"Oretus"	0	0	35	88	0.545143663965149	0.048141703207588
"1940"	"phylicifolia"	"Oretus"	0	0	38	88	0.545143663965149	0.048141703207588
"1941"	"glauca"	"Oretus"	0	0	22	88	0.545143663965149	0.048141703207588
"1942"	"caprea"	"Oretus"	0	0	11	88	0.545143663965149	0.048141703207588
"1943"	"mielichhoferi"	"Oretus"	0	0	33	88	0.545143663965149	0.048141703207588
"1944"	"waldsteiniana"	"Oretus"	0	0	52	88	0.545143663965149	0.048141703207588
"1945"	"pentandra"	"Oretus"	0	0	37	88	0.545143663965149	0.048141703207588
"1946"	"breviserrata"	"Oretus"	0	0	10	88	0.545143663965149	0.048141703207588
"1947"	"reticulata"	"Oretus"	5	0	43	88	0.276617725210864	0.0197130189271469
"1948"	"retusa"	"Oretus"	11	11	44	88	0.854940071634445	0.0076787861962783
"1949"	"aurita"	"Oretus"	0	0	6	88	0.545143663965149	0.048141703207588
"1950"	"triandra"	"Oretus"	0	0	48	88	0.545143663965149	0.048141703207588
"1951"	"lanata"	"Oretus"	0	0	28	88	0.545143663965149	0.048141703207588
"1952"	"herbacea"	"Oretus"	0	0	27	88	0.545143663965149	0.048141703207588
"1953"	"borealis"	"Oretus"	0	0	9	88	0.545143663965149	0.048141703207588
"1954"	"myrtilloides"	"Oretus"	0	0	36	88	0.545143663965149	0.048141703207588
"1955"	"viminalis"	"Oretus"	0	0	49	88	0.545143663965149	0.048141703207588
"1956"	"glabra"	"Oretus"	0	0	21	88	0.545143663965149	0.048141703207588
"1957"	"apennina"	"Oretus"	0	0	4	88	0.545143663965149	0.048141703207588
"1958"	"rubens"	"Oretus"	0	0	46	88	0.545143663965149	0.048141703207588
"1959"	"rosmarinifolia"	"Oretus"	0	0	45	88	0.545143663965149	0.048141703207588
"1960"	"caprea x appendiculata"	"Oretus"	0	0	12	88	0.545143663965149	0.048141703207588
"1961"	"cinerea oleifolia"	"Oretus"	0	0	14	88	0.545143663965149	0.048141703207588
"1962"	"viminalis x caprea"	"Oretus"	0	0	51	88	0.545143663965149	0.048141703207588
