"Salix" "Rgaller" "cooccur" "interact" "salix_ID" "galler_ID" "post.mean" "post.sd"
"4311" "lapponum x phylicifolia" "Esmyrs" 0 0 32 22 0.062469330986797 0.000543414899234718
"4312" "acutifolia" "Esmyrs" 0 0 1 22 0.062469330986797 0.000543414899234718
"4313" "bicolor" "Esmyrs" 0 0 8 22 0.062469330986797 0.000543414899234718
"4314" "polaris" "Esmyrs" 0 0 40 22 0.062469330986797 0.000543414899234718
"4315" "cinerea x myrsinifolia" "Esmyrs" 0 0 15 22 0.062469330986797 0.000543414899234718
"4316" "fragilis x pentandra" "Esmyrs" 0 0 20 22 0.062469330986797 0.000543414899234718
"4317" "elaeagnos" "Eciner" 0 0 17 6 0.062469330986797 0.000543414899234718
"4318" "appendiculata" "Eciner" 0 0 5 6 0.062469330986797 0.000543414899234718
"4319" "myrsinifolia" "Eciner" 0 0 34 6 0.062469330986797 0.000543414899234718
"4320" "foetida" "Eciner" 0 0 18 6 0.062469330986797 0.000543414899234718
"4321" "hastata" "Eciner" 0 0 24 6 0.062469330986797 0.000543414899234718
"4322" "daphnoides" "Eciner" 0 0 16 6 0.062469330986797 0.000543414899234718
"4323" "helvetica" "Eciner" 0 0 26 6 0.062469330986797 0.000543414899234718
"4324" "glaucosericea" "Eciner" 0 0 23 6 0.062469330986797 0.000543414899234718
"4325" "cinerea" "Eciner" 4 4 13 6 1 0
"4326" "purpurea" "Eciner" 0 0 41 6 0.062469330986797 0.000543414899234718
"4327" "alba" "Eciner" 0 0 2 6 0.062469330986797 0.000543414899234718
"4328" "fragilis" "Eciner" 0 0 19 6 0.062469330986797 0.000543414899234718
"4329" "repens" "Eciner" 0 0 42 6 0.062469330986797 0.000543414899234718
"4330" "lapponum" "Eciner" 0 0 29 6 0.062469330986797 0.000543414899234718
"4331" "myrsinites" "Eciner" 0 0 35 6 0.062469330986797 0.000543414899234718
"4332" "phylicifolia" "Eciner" 0 0 38 6 0.062469330986797 0.000543414899234718
"4333" "glauca" "Eciner" 0 0 22 6 0.062469330986797 0.000543414899234718
"4334" "caprea" "Eciner" 0 0 11 6 0.062469330986797 0.000543414899234718
"4335" "mielichhoferi" "Eciner" 0 0 33 6 0.062469330986797 0.000543414899234718
"4336" "waldsteiniana" "Eciner" 0 0 52 6 0.062469330986797 0.000543414899234718
"4337" "pentandra" "Eciner" 0 0 37 6 0.062469330986797 0.000543414899234718
"4338" "breviserrata" "Eciner" 0 0 10 6 0.062469330986797 0.000543414899234718
"4339" "reticulata" "Eciner" 0 0 43 6 0.062469330986797 0.000543414899234718
"4340" "retusa" "Eciner" 0 0 44 6 0.062469330986797 0.000543414899234718
"4341" "aurita" "Eciner" 1 0 6 6 0.0618950360027647 0.00053379613159122
"4342" "triandra" "Eciner" 0 0 48 6 0.062469330986797 0.000543414899234718
"4343" "lanata" "Eciner" 0 0 28 6 0.062469330986797 0.000543414899234718
"4344" "herbacea" "Eciner" 0 0 27 6 0.062469330986797 0.000543414899234718
"4345" "borealis" "Eciner" 0 0 9 6 0.062469330986797 0.000543414899234718
"4346" "myrtilloides" "Eciner" 0 0 36 6 0.062469330986797 0.000543414899234718
"4347" "viminalis" "Eciner" 0 0 49 6 0.062469330986797 0.000543414899234718
"4348" "glabra" "Eciner" 0 0 21 6 0.062469330986797 0.000543414899234718
"4349" "apennina" "Eciner" 0 0 4 6 0.062469330986797 0.000543414899234718
"4350" "rubens" "Eciner" 0 0 46 6 0.062469330986797 0.000543414899234718
"4351" "rosmarinifolia" "Eciner" 0 0 45 6 0.062469330986797 0.000543414899234718
"4352" "caprea x appendiculata" "Eciner" 0 0 12 6 0.062469330986797 0.000543414899234718
"4353" "cinerea oleifolia" "Eciner" 0 0 14 6 0.062469330986797 0.000543414899234718
"4354" "viminalis x caprea" "Eciner" 0 0 51 6 0.062469330986797 0.000543414899234718
"4355" "viminalis x ?" "Eciner" 0 0 50 6 0.062469330986797 0.000543414899234718
"4356" "alpina?" "Eciner" 0 0 3 6 0.062469330986797 0.000543414899234718
"4357" "phylicifolia x caprea ?" "Eciner" 0 0 39 6 0.062469330986797 0.000543414899234718
"4358" "lapponum x glauca?" "Eciner" 0 0 31 6 0.062469330986797 0.000543414899234718
"4359" "lapponum x glauca" "Eciner" 0 0 30 6 0.062469330986797 0.000543414899234718
"4360" "aurita x caprea" "Eciner" 0 0 7 6 0.062469330986797 0.000543414899234718
"4361" "starkeana" "Eciner" 0 0 47 6 0.062469330986797 0.000543414899234718
"4362" "hastata x phylicifolia" "Eciner" 0 0 25 6 0.062469330986797 0.000543414899234718
"4363" "lapponum x phylicifolia" "Eciner" 0 0 32 6 0.062469330986797 0.000543414899234718
"4364" "acutifolia" "Eciner" 0 0 1 6 0.062469330986797 0.000543414899234718
"4365" "bicolor" "Eciner" 0 0 8 6 0.062469330986797 0.000543414899234718
"4366" "polaris" "Eciner" 0 0 40 6 0.062469330986797 0.000543414899234718
"4367" "cinerea x myrsinifolia" "Eciner" 0 0 15 6 0.062469330986797 0.000543414899234718
"4368" "fragilis x pentandra" "Eciner" 0 0 20 6 0.062469330986797 0.000543414899234718
"4369" "elaeagnos" "Eappen" 0 0 17 2 0.062469330986797 0.000543414899234718
"4370" "appendiculata" "Eappen" 2 2 5 2 1 0
"4371" "myrsinifolia" "Eappen" 0 0 34 2 0.062469330986797 0.000543414899234718
"4372" "foetida" "Eappen" 0 0 18 2 0.062469330986797 0.000543414899234718
"4373" "hastata" "Eappen" 0 0 24 2 0.062469330986797 0.000543414899234718
"4374" "daphnoides" "Eappen" 1 0 16 2 0.0618950360027647 0.00053379613159122
"4375" "helvetica" "Eappen" 0 0 26 2 0.062469330986797 0.000543414899234718
"4376" "glaucosericea" "Eappen" 0 0 23 2 0.062469330986797 0.000543414899234718
"4377" "cinerea" "Eappen" 0 0 13 2 0.062469330986797 0.000543414899234718
"4378" "purpurea" "Eappen" 0 0 41 2 0.062469330986797 0.000543414899234718
"4379" "alba" "Eappen" 0 0 2 2 0.062469330986797 0.000543414899234718
"4380" "fragilis" "Eappen" 0 0 19 2 0.062469330986797 0.000543414899234718
"4381" "repens" "Eappen" 0 0 42 2 0.062469330986797 0.000543414899234718
"4382" "lapponum" "Eappen" 0 0 29 2 0.062469330986797 0.000543414899234718
"4383" "myrsinites" "Eappen" 0 0 35 2 0.062469330986797 0.000543414899234718
"4384" "phylicifolia" "Eappen" 0 0 38 2 0.062469330986797 0.000543414899234718
"4385" "glauca" "Eappen" 0 0 22 2 0.062469330986797 0.000543414899234718
"4386" "caprea" "Eappen" 0 0 11 2 0.062469330986797 0.000543414899234718
"4387" "mielichhoferi" "Eappen" 0 0 33 2 0.062469330986797 0.000543414899234718
"4388" "waldsteiniana" "Eappen" 1 0 52 2 0.0618950360027647 0.00053379613159122
"4389" "pentandra" "Eappen" 0 0 37 2 0.062469330986797 0.000543414899234718
"4390" "breviserrata" "Eappen" 0 0 10 2 0.062469330986797 0.000543414899234718
"4391" "reticulata" "Eappen" 0 0 43 2 0.062469330986797 0.000543414899234718
"4392" "retusa" "Eappen" 0 0 44 2 0.062469330986797 0.000543414899234718
"4393" "aurita" "Eappen" 0 0 6 2 0.062469330986797 0.000543414899234718
"4394" "triandra" "Eappen" 0 0 48 2 0.062469330986797 0.000543414899234718
"4395" "lanata" "Eappen" 0 0 28 2 0.062469330986797 0.000543414899234718
"4396" "herbacea" "Eappen" 0 0 27 2 0.062469330986797 0.000543414899234718
"4397" "borealis" "Eappen" 0 0 9 2 0.062469330986797 0.000543414899234718
"4398" "myrtilloides" "Eappen" 0 0 36 2 0.062469330986797 0.000543414899234718
"4399" "viminalis" "Eappen" 0 0 49 2 0.062469330986797 0.000543414899234718
"4400" "glabra" "Eappen" 0 0 21 2 0.062469330986797 0.000543414899234718
"4401" "apennina" "Eappen" 0 0 4 2 0.062469330986797 0.000543414899234718
"4402" "rubens" "Eappen" 0 0 46 2 0.062469330986797 0.000543414899234718
"4403" "rosmarinifolia" "Eappen" 0 0 45 2 0.062469330986797 0.000543414899234718
"4404" "caprea x appendiculata" "Eappen" 0 0 12 2 0.062469330986797 0.000543414899234718
"4405" "cinerea oleifolia" "Eappen" 0 0 14 2 0.062469330986797 0.000543414899234718
"4406" "viminalis x caprea" "Eappen" 0 0 51 2 0.062469330986797 0.000543414899234718
"4407" "viminalis x ?" "Eappen" 0 0 50 2 0.062469330986797 0.000543414899234718
"4408" "alpina?" "Eappen" 0 0 3 2 0.062469330986797 0.000543414899234718
"4409" "phylicifolia x caprea ?" "Eappen" 0 0 39 2 0.062469330986797 0.000543414899234718
"4410" "lapponum x glauca?" "Eappen" 0 0 31 2 0.062469330986797 0.000543414899234718
"4411" "lapponum x glauca" "Eappen" 0 0 30 2 0.062469330986797 0.000543414899234718
"4412" "aurita x caprea" "Eappen" 0 0 7 2 0.062469330986797 0.000543414899234718
"4413" "starkeana" "Eappen" 0 0 47 2 0.062469330986797 0.000543414899234718
"4414" "hastata x phylicifolia" "Eappen" 0 0 25 2 0.062469330986797 0.000543414899234718
"4415" "lapponum x phylicifolia" "Eappen" 0 0 32 2 0.062469330986797 0.000543414899234718
"4416" "acutifolia" "Eappen" 0 0 1 2 0.062469330986797 0.000543414899234718
"4417" "bicolor" "Eappen" 0 0 8 2 0.062469330986797 0.000543414899234718
"4418" "polaris" "Eappen" 0 0 40 2 0.062469330986797 0.000543414899234718
"4419" "cinerea x myrsinifolia" "Eappen" 0 0 15 2 0.062469330986797 0.000543414899234718
"4420" "fragilis x pentandra" "Eappen" 0 0 20 2 0.062469330986797 0.000543414899234718
"4421" "elaeagnos" "Hpscho" 1 0 17 45 0.0618950360027647 0.00053379613159122
"4422" "appendiculata" "Hpscho" 6 6 5 45 1 0
"4423" "myrsinifolia" "Hpscho" 1 0 34 45 0.0618950360027647 0.00053379613159122
"4424" "foetida" "Hpscho" 1 0 18 45 0.0618950360027647 0.00053379613159122
"4425" "hastata" "Hpscho" 0 0 24 45 0.062469330986797 0.000543414899234718
"4426" "daphnoides" "Hpscho" 1 0 16 45 0.0618950360027647 0.00053379613159122
"4427" "helvetica" "Hpscho" 0 0 26 45 0.062469330986797 0.000543414899234718
"4428" "glaucosericea" "Hpscho" 0 0 23 45 0.062469330986797 0.000543414899234718
"4429" "cinerea" "Hpscho" 0 0 13 45 0.062469330986797 0.000543414899234718
"4430" "purpurea" "Hpscho" 2 0 41 45 0.0613312040821622 0.000524430221890415
"4431" "alba" "Hpscho" 0 0 2 45 0.062469330986797 0.000543414899234718
"4432" "fragilis" "Hpscho" 0 0 19 45 0.062469330986797 0.000543414899234718
"4433" "repens" "Hpscho" 0 0 42 45 0.062469330986797 0.000543414899234718
"4434" "lapponum" "Hpscho" 0 0 29 45 0.062469330986797 0.000543414899234718
"4435" "myrsinites" "Hpscho" 0 0 35 45 0.062469330986797 0.000543414899234718
"4436" "phylicifolia" "Hpscho" 0 0 38 45 0.062469330986797 0.000543414899234718
"4437" "glauca" "Hpscho" 0 0 22 45 0.062469330986797 0.000543414899234718
"4438" "caprea" "Hpscho" 1 0 11 45 0.0618950360027647 0.00053379613159122
"4439" "mielichhoferi" "Hpscho" 0 0 33 45 0.062469330986797 0.000543414899234718
"4440" "waldsteiniana" "Hpscho" 0 0 52 45 0.062469330986797 0.000543414899234718
"4441" "pentandra" "Hpscho" 0 0 37 45 0.062469330986797 0.000543414899234718
"4442" "breviserrata" "Hpscho" 0 0 10 45 0.062469330986797 0.000543414899234718
"4443" "reticulata" "Hpscho" 0 0 43 45 0.062469330986797 0.000543414899234718
"4444" "retusa" "Hpscho" 0 0 44 45 0.062469330986797 0.000543414899234718
"4445" "aurita" "Hpscho" 0 0 6 45 0.062469330986797 0.000543414899234718
"4446" "triandra" "Hpscho" 0 0 48 45 0.062469330986797 0.000543414899234718
"4447" "lanata" "Hpscho" 0 0 28 45 0.062469330986797 0.000543414899234718
"4448" "herbacea" "Hpscho" 0 0 27 45 0.062469330986797 0.000543414899234718
"4449" "borealis" "Hpscho" 0 0 9 45 0.062469330986797 0.000543414899234718
"4450" "myrtilloides" "Hpscho" 0 0 36 45 0.062469330986797 0.000543414899234718
"4451" "viminalis" "Hpscho" 0 0 49 45 0.062469330986797 0.000543414899234718
"4452" "glabra" "Hpscho" 0 0 21 45 0.062469330986797 0.000543414899234718
"4453" "apennina" "Hpscho" 0 0 4 45 0.062469330986797 0.000543414899234718
"4454" "rubens" "Hpscho" 0 0 46 45 0.062469330986797 0.000543414899234718
"4455" "rosmarinifolia" "Hpscho" 0 0 45 45 0.062469330986797 0.000543414899234718
"4456" "caprea x appendiculata" "Hpscho" 1 0 12 45 0.0618950360027647 0.00053379613159122
"4457" "cinerea oleifolia" "Hpscho" 0 0 14 45 0.062469330986797 0.000543414899234718
"4458" "viminalis x caprea" "Hpscho" 0 0 51 45 0.062469330986797 0.000543414899234718
"4459" "viminalis x ?" "Hpscho" 0 0 50 45 0.062469330986797 0.000543414899234718
"4460" "alpina?" "Hpscho" 0 0 3 45 0.062469330986797 0.000543414899234718
"4461" "phylicifolia x caprea ?" "Hpscho" 0 0 39 45 0.062469330986797 0.000543414899234718
"4462" "lapponum x glauca?" "Hpscho" 0 0 31 45 0.062469330986797 0.000543414899234718
"4463" "lapponum x glauca" "Hpscho" 0 0 30 45 0.062469330986797 0.000543414899234718
"4464" "aurita x caprea" "Hpscho" 0 0 7 45 0.062469330986797 0.000543414899234718
"4465" "starkeana" "Hpscho" 0 0 47 45 0.062469330986797 0.000543414899234718
"4466" "hastata x phylicifolia" "Hpscho" 0 0 25 45 0.062469330986797 0.000543414899234718
"4467" "lapponum x phylicifolia" "Hpscho" 0 0 32 45 0.062469330986797 0.000543414899234718
"4468" "acutifolia" "Hpscho" 0 0 1 45 0.062469330986797 0.000543414899234718
"4469" "bicolor" "Hpscho" 0 0 8 45 0.062469330986797 0.000543414899234718
"4470" "polaris" "Hpscho" 0 0 40 45 0.062469330986797 0.000543414899234718
"4471" "cinerea x myrsinifolia" "Hpscho" 0 0 15 45 0.062469330986797 0.000543414899234718
"4472" "fragilis x pentandra" "Hpscho" 0 0 20 45 0.062469330986797 0.000543414899234718
"4473" "elaeagnos" "Hplicp" 0 0 17 42 0.062469330986797 0.000543414899234718
"4474" "appendiculata" "Hplicp" 0 0 5 42 0.062469330986797 0.000543414899234718
"4475" "myrsinifolia" "Hplicp" 2 0 34 42 0.0613312040821622 0.000524430221890415
"4476" "foetida" "Hplicp" 0 0 18 42 0.062469330986797 0.000543414899234718
"4477" "hastata" "Hplicp" 0 0 24 42 0.062469330986797 0.000543414899234718
"4478" "daphnoides" "Hplicp" 0 0 16 42 0.062469330986797 0.000543414899234718
"4479" "helvetica" "Hplicp" 0 0 26 42 0.062469330986797 0.000543414899234718
"4480" "glaucosericea" "Hplicp" 0 0 23 42 0.062469330986797 0.000543414899234718
"4481" "cinerea" "Hplicp" 0 0 13 42 0.062469330986797 0.000543414899234718
"4482" "purpurea" "Hplicp" 0 0 41 42 0.062469330986797 0.000543414899234718
"4483" "alba" "Hplicp" 0 0 2 42 0.062469330986797 0.000543414899234718
"4484" "fragilis" "Hplicp" 0 0 19 42 0.062469330986797 0.000543414899234718
"4485" "repens" "Hplicp" 0 0 42 42 0.062469330986797 0.000543414899234718
"4486" "lapponum" "Hplicp" 1 0 29 42 0.0618950360027647 0.00053379613159122
"4487" "myrsinites" "Hplicp" 1 0 35 42 0.0618950360027647 0.00053379613159122
"4488" "phylicifolia" "Hplicp" 5 5 38 42 1 0
"4489" "glauca" "Hplicp" 1 0 22 42 0.0618950360027647 0.00053379613159122
"4490" "caprea" "Hplicp" 0 0 11 42 0.062469330986797 0.000543414899234718
"4491" "mielichhoferi" "Hplicp" 0 0 33 42 0.062469330986797 0.000543414899234718
"4492" "waldsteiniana" "Hplicp" 0 0 52 42 0.062469330986797 0.000543414899234718
"4493" "pentandra" "Hplicp" 0 0 37 42 0.062469330986797 0.000543414899234718
"4494" "breviserrata" "Hplicp" 0 0 10 42 0.062469330986797 0.000543414899234718
"4495" "reticulata" "Hplicp" 0 0 43 42 0.062469330986797 0.000543414899234718
"4496" "retusa" "Hplicp" 0 0 44 42 0.062469330986797 0.000543414899234718
"4497" "aurita" "Hplicp" 0 0 6 42 0.062469330986797 0.000543414899234718
"4498" "triandra" "Hplicp" 0 0 48 42 0.062469330986797 0.000543414899234718
"4499" "lanata" "Hplicp" 0 0 28 42 0.062469330986797 0.000543414899234718
"4500" "herbacea" "Hplicp" 0 0 27 42 0.062469330986797 0.000543414899234718
"4501" "borealis" "Hplicp" 0 0 9 42 0.062469330986797 0.000543414899234718
"4502" "myrtilloides" "Hplicp" 0 0 36 42 0.062469330986797 0.000543414899234718
"4503" "viminalis" "Hplicp" 0 0 49 42 0.062469330986797 0.000543414899234718
"4504" "glabra" "Hplicp" 0 0 21 42 0.062469330986797 0.000543414899234718
"4505" "apennina" "Hplicp" 0 0 4 42 0.062469330986797 0.000543414899234718
"4506" "rubens" "Hplicp" 0 0 46 42 0.062469330986797 0.000543414899234718
"4507" "rosmarinifolia" "Hplicp" 0 0 45 42 0.062469330986797 0.000543414899234718
"4508" "caprea x appendiculata" "Hplicp" 0 0 12 42 0.062469330986797 0.000543414899234718
"4509" "cinerea oleifolia" "Hplicp" 0 0 14 42 0.062469330986797 0.000543414899234718
"4510" "viminalis x caprea" "Hplicp" 0 0 51 42 0.062469330986797 0.000543414899234718
"4511" "viminalis x ?" "Hplicp" 0 0 50 42 0.062469330986797 0.000543414899234718
"4512" "alpina?" "Hplicp" 0 0 3 42 0.062469330986797 0.000543414899234718
"4513" "phylicifolia x caprea ?" "Hplicp" 0 0 39 42 0.062469330986797 0.000543414899234718
"4514" "lapponum x glauca?" "Hplicp" 0 0 31 42 0.062469330986797 0.000543414899234718
"4515" "lapponum x glauca" "Hplicp" 0 0 30 42 0.062469330986797 0.000543414899234718
"4516" "aurita x caprea" "Hplicp" 0 0 7 42 0.062469330986797 0.000543414899234718
"4517" "starkeana" "Hplicp" 0 0 47 42 0.062469330986797 0.000543414899234718
"4518" "hastata x phylicifolia" "Hplicp" 0 0 25 42 0.062469330986797 0.000543414899234718
"4519" "lapponum x phylicifolia" "Hplicp" 0 0 32 42 0.062469330986797 0.000543414899234718
"4520" "acutifolia" "Hplicp" 0 0 1 42 0.062469330986797 0.000543414899234718
"4521" "bicolor" "Hplicp" 0 0 8 42 0.062469330986797 0.000543414899234718
"4522" "polaris" "Hplicp" 0 0 40 42 0.062469330986797 0.000543414899234718
"4523" "cinerea x myrsinifolia" "Hplicp" 0 0 15 42 0.062469330986797 0.000543414899234718
"4524" "fragilis x pentandra" "Hplicp" 0 0 20 42 0.062469330986797 0.000543414899234718
"4525" "elaeagnos" "Hscapr" 0 0 17 47 0.062469330986797 0.000543414899234718
"4526" "appendiculata" "Hscapr" 0 0 5 47 0.062469330986797 0.000543414899234718
"4527" "myrsinifolia" "Hscapr" 1 0 34 47 0.0618950360027647 0.00053379613159122
"4528" "foetida" "Hscapr" 0 0 18 47 0.062469330986797 0.000543414899234718
"4529" "hastata" "Hscapr" 1 0 24 47 0.0618950360027647 0.00053379613159122
"4530" "daphnoides" "Hscapr" 0 0 16 47 0.062469330986797 0.000543414899234718
"4531" "helvetica" "Hscapr" 0 0 26 47 0.062469330986797 0.000543414899234718
"4532" "glaucosericea" "Hscapr" 0 0 23 47 0.062469330986797 0.000543414899234718
"4533" "cinerea" "Hscapr" 0 0 13 47 0.062469330986797 0.000543414899234718
"4534" "purpurea" "Hscapr" 0 0 41 47 0.062469330986797 0.000543414899234718
"4535" "alba" "Hscapr" 0 0 2 47 0.062469330986797 0.000543414899234718
"4536" "fragilis" "Hscapr" 0 0 19 47 0.062469330986797 0.000543414899234718
"4537" "repens" "Hscapr" 0 0 42 47 0.062469330986797 0.000543414899234718
"4538" "lapponum" "Hscapr" 0 0 29 47 0.062469330986797 0.000543414899234718
"4539" "myrsinites" "Hscapr" 0 0 35 47 0.062469330986797 0.000543414899234718
"4540" "phylicifolia" "Hscapr" 2 0 38 47 0.0613312040821622 0.000524430221890415
"4541" "glauca" "Hscapr" 0 0 22 47 0.062469330986797 0.000543414899234718
"4542" "caprea" "Hscapr" 2 2 11 47 1 0
"4543" "mielichhoferi" "Hscapr" 0 0 33 47 0.062469330986797 0.000543414899234718
"4544" "waldsteiniana" "Hscapr" 0 0 52 47 0.062469330986797 0.000543414899234718
"4545" "pentandra" "Hscapr" 0 0 37 47 0.062469330986797 0.000543414899234718
"4546" "breviserrata" "Hscapr" 0 0 10 47 0.062469330986797 0.000543414899234718
"4547" "reticulata" "Hscapr" 0 0 43 47 0.062469330986797 0.000543414899234718
"4548" "retusa" "Hscapr" 0 0 44 47 0.062469330986797 0.000543414899234718
"4549" "aurita" "Hscapr" 0 0 6 47 0.062469330986797 0.000543414899234718
"4550" "triandra" "Hscapr" 0 0 48 47 0.062469330986797 0.000543414899234718
"4551" "lanata" "Hscapr" 0 0 28 47 0.062469330986797 0.000543414899234718
"4552" "herbacea" "Hscapr" 0 0 27 47 0.062469330986797 0.000543414899234718
"4553" "borealis" "Hscapr" 0 0 9 47 0.062469330986797 0.000543414899234718
"4554" "myrtilloides" "Hscapr" 2 0 36 47 0.0613312040821622 0.000524430221890415
"4555" "viminalis" "Hscapr" 0 0 49 47 0.062469330986797 0.000543414899234718
"4556" "glabra" "Hscapr" 0 0 21 47 0.062469330986797 0.000543414899234718
"4557" "apennina" "Hscapr" 0 0 4 47 0.062469330986797 0.000543414899234718
"4558" "rubens" "Hscapr" 0 0 46 47 0.062469330986797 0.000543414899234718
"4559" "rosmarinifolia" "Hscapr" 0 0 45 47 0.062469330986797 0.000543414899234718
"4560" "caprea x appendiculata" "Hscapr" 0 0 12 47 0.062469330986797 0.000543414899234718
"4561" "cinerea oleifolia" "Hscapr" 0 0 14 47 0.062469330986797 0.000543414899234718
"4562" "viminalis x caprea" "Hscapr" 0 0 51 47 0.062469330986797 0.000543414899234718
"4563" "viminalis x ?" "Hscapr" 0 0 50 47 0.062469330986797 0.000543414899234718
"4564" "alpina?" "Hscapr" 0 0 3 47 0.062469330986797 0.000543414899234718
"4565" "phylicifolia x caprea ?" "Hscapr" 0 0 39 47 0.062469330986797 0.000543414899234718
"4566" "lapponum x glauca?" "Hscapr" 0 0 31 47 0.062469330986797 0.000543414899234718
"4567" "lapponum x glauca" "Hscapr" 0 0 30 47 0.062469330986797 0.000543414899234718
"4568" "aurita x caprea" "Hscapr" 0 0 7 47 0.062469330986797 0.000543414899234718
"4569" "starkeana" "Hscapr" 0 0 47 47 0.062469330986797 0.000543414899234718
"4570" "hastata x phylicifolia" "Hscapr" 0 0 25 47 0.062469330986797 0.000543414899234718
"4571" "lapponum x phylicifolia" "Hscapr" 0 0 32 47 0.062469330986797 0.000543414899234718
"4572" "acutifolia" "Hscapr" 0 0 1 47 0.062469330986797 0.000543414899234718
"4573" "bicolor" "Hscapr" 0 0 8 47 0.062469330986797 0.000543414899234718
"4574" "polaris" "Hscapr" 0 0 40 47 0.062469330986797 0.000543414899234718
"4575" "cinerea x myrsinifolia" "Hscapr" 0 0 15 47 0.062469330986797 0.000543414899234718
"4576" "fragilis x pentandra" "Hscapr" 0 0 20 47 0.062469330986797 0.000543414899234718
"4577" "elaeagnos" "Hanoma" 0 0 17 31 0.062469330986797 0.000543414899234718
"4578" "appendiculata" "Hanoma" 0 0 5 31 0.062469330986797 0.000543414899234718
"4579" "myrsinifolia" "Hanoma" 1 0 34 31 0.0618950360027647 0.00053379613159122
"4580" "foetida" "Hanoma" 0 0 18 31 0.062469330986797 0.000543414899234718
"4581" "hastata" "Hanoma" 1 0 24 31 0.0618950360027647 0.00053379613159122
"4582" "daphnoides" "Hanoma" 1 0 16 31 0.0618950360027647 0.00053379613159122
"4583" "helvetica" "Hanoma" 0 0 26 31 0.062469330986797 0.000543414899234718
"4584" "glaucosericea" "Hanoma" 0 0 23 31 0.062469330986797 0.000543414899234718
"4585" "cinerea" "Hanoma" 14 0 13 31 0.0552875144773807 0.000428909964189917
"4586" "purpurea" "Hanoma" 2 0 41 31 0.0613312040821622 0.000524430221890415
"4587" "alba" "Hanoma" 1 0 2 31 0.0618950360027647 0.00053379613159122
"4588" "fragilis" "Hanoma" 2 0 19 31 0.0613312040821622 0.000524430221890415
"4589" "repens" "Hanoma" 0 0 42 31 0.062469330986797 0.000543414899234718
"4590" "lapponum" "Hanoma" 0 0 29 31 0.062469330986797 0.000543414899234718
"4591" "myrsinites" "Hanoma" 0 0 35 31 0.062469330986797 0.000543414899234718
"4592" "phylicifolia" "Hanoma" 0 0 38 31 0.062469330986797 0.000543414899234718
"4593" "glauca" "Hanoma" 2 0 22 31 0.0613312040821622 0.000524430221890415
"4594" "caprea" "Hanoma" 30 30 11 31 1 0
"4595" "mielichhoferi" "Hanoma" 0 0 33 31 0.062469330986797 0.000543414899234718
"4596" "waldsteiniana" "Hanoma" 0 0 52 31 0.062469330986797 0.000543414899234718
"4597" "pentandra" "Hanoma" 2 0 37 31 0.0613312040821622 0.000524430221890415
"4598" "breviserrata" "Hanoma" 0 0 10 31 0.062469330986797 0.000543414899234718
"4599" "reticulata" "Hanoma" 0 0 43 31 0.062469330986797 0.000543414899234718
"4600" "retusa" "Hanoma" 0 0 44 31 0.062469330986797 0.000543414899234718
"4601" "aurita" "Hanoma" 6 0 6 31 0.0591749893015121 0.000489325195806117
"4602" "triandra" "Hanoma" 0 0 48 31 0.062469330986797 0.000543414899234718
"4603" "lanata" "Hanoma" 0 0 28 31 0.062469330986797 0.000543414899234718
"4604" "herbacea" "Hanoma" 0 0 27 31 0.062469330986797 0.000543414899234718
"4605" "borealis" "Hanoma" 0 0 9 31 0.062469330986797 0.000543414899234718
"4606" "myrtilloides" "Hanoma" 0 0 36 31 0.062469330986797 0.000543414899234718
"4607" "viminalis" "Hanoma" 0 0 49 31 0.062469330986797 0.000543414899234718
"4608" "glabra" "Hanoma" 0 0 21 31 0.062469330986797 0.000543414899234718
"4609" "apennina" "Hanoma" 0 0 4 31 0.062469330986797 0.000543414899234718
"4610" "rubens" "Hanoma" 0 0 46 31 0.062469330986797 0.000543414899234718
"4611" "rosmarinifolia" "Hanoma" 0 0 45 31 0.062469330986797 0.000543414899234718
"4612" "caprea x appendiculata" "Hanoma" 0 0 12 31 0.062469330986797 0.000543414899234718
"4613" "cinerea oleifolia" "Hanoma" 0 0 14 31 0.062469330986797 0.000543414899234718
"4614" "viminalis x caprea" "Hanoma" 0 0 51 31 0.062469330986797 0.000543414899234718
"4615" "viminalis x ?" "Hanoma" 0 0 50 31 0.062469330986797 0.000543414899234718
"4616" "alpina?" "Hanoma" 0 0 3 31 0.062469330986797 0.000543414899234718
"4617" "phylicifolia x caprea ?" "Hanoma" 1 0 39 31 0.0618950360027647 0.00053379613159122
"4618" "lapponum x glauca?" "Hanoma" 0 0 31 31 0.062469330986797 0.000543414899234718
"4619" "lapponum x glauca" "Hanoma" 0 0 30 31 0.062469330986797 0.000543414899234718
"4620" "aurita x caprea" "Hanoma" 1 0 7 31 0.0618950360027647 0.00053379613159122
"4621" "starkeana" "Hanoma" 0 0 47 31 0.062469330986797 0.000543414899234718
"4622" "hastata x phylicifolia" "Hanoma" 0 0 25 31 0.062469330986797 0.000543414899234718
"4623" "lapponum x phylicifolia" "Hanoma" 0 0 32 31 0.062469330986797 0.000543414899234718
"4624" "acutifolia" "Hanoma" 0 0 1 31 0.062469330986797 0.000543414899234718
"4625" "bicolor" "Hanoma" 0 0 8 31 0.062469330986797 0.000543414899234718
"4626" "polaris" "Hanoma" 0 0 40 31 0.062469330986797 0.000543414899234718
"4627" "cinerea x myrsinifolia" "Hanoma" 0 0 15 31 0.062469330986797 0.000543414899234718
