"Rgaller" "Rpara" "cooccur" "interact" "para_ID" "galler_ID" "post.mean" "post.sd"
"3809" "Hpolit" "Axanth" 0 0 14 43 0.127340212208506 0.00865366270425834
"3810" "Epurpu" "Axanth" 0 0 14 21 0.127340212208506 0.00865366270425834
"3811" "Eatraa" "Axanth" 0 0 14 3 0.127340212208506 0.00865366270425834
"3812" "Eangus" "Axanth" 0 0 14 1 0.127340212208506 0.00865366270425834
"3813" "Hangli" "Axanth" 0 0 14 30 0.127340212208506 0.00865366270425834
"3814" "Hleuca" "Axanth" 0 0 14 35 0.127340212208506 0.00865366270425834
"3815" "Hoblit" "Axanth" 0 0 14 38 0.127340212208506 0.00865366270425834
"3816" "Heryth" "Axanth" 0 0 14 33 0.127340212208506 0.00865366270425834
"3817" "Halien" "Axanth" 0 0 14 29 0.127340212208506 0.00865366270425834
"3818" "Hsglab" "Axanth" 0 0 14 48 0.127340212208506 0.00865366270425834
"3819" "Htuber" "Axanth" 0 0 14 54 0.127340212208506 0.00865366270425834
"3820" "Eweiff" "Axanth" 0 0 14 27 0.127340212208506 0.00865366270425834
"3821" "Esubge" "Axanth" 0 0 14 24 0.127340212208506 0.00865366270425834
"3822" "Egemmc" "Axanth" 0 0 14 9 0.127340212208506 0.00865366270425834
"3823" "Eaurit" "Axanth" 0 0 14 4 0.127340212208506 0.00865366270425834
"3824" "Ospset" "Axanth" 0 0 14 91 0.127340212208506 0.00865366270425834
"3825" "Emyrti" "Axanth" 0 0 14 18 0.127340212208506 0.00865366270425834
"3826" "Esmyrt" "Axanth" 0 0 14 23 0.127340212208506 0.00865366270425834
"3827" "Esmyrs" "Axanth" 0 0 14 22 0.127340212208506 0.00865366270425834
"3828" "Eciner" "Axanth" 0 0 14 6 0.127340212208506 0.00865366270425834
"3829" "Eappen" "Axanth" 0 0 14 2 0.127340212208506 0.00865366270425834
"3830" "Hpscho" "Axanth" 0 0 14 45 0.127340212208506 0.00865366270425834
"3831" "Hplicp" "Axanth" 0 0 14 42 0.127340212208506 0.00865366270425834
"3832" "Hscapr" "Axanth" 0 0 14 47 0.127340212208506 0.00865366270425834
"3833" "Hanoma" "Axanth" 0 0 14 31 0.127340212208506 0.00865366270425834
"3834" "Oaacut" "Axanth" 0 0 14 55 0.127340212208506 0.00865366270425834
"3835" "Hpurpu" "Axanth" 0 0 14 46 0.127340212208506 0.00865366270425834
"3836" "Opolar" "Axanth" 0 0 14 83 0.127340212208506 0.00865366270425834
"3837" "Opprox" "Axanth" 0 0 14 84 0.127340212208506 0.00865366270425834
"3838" "Hspecc" "Axanth" 0 0 14 51 0.127340212208506 0.00865366270425834
"3839" "Hsglau" "Axanth" 0 0 14 49 0.127340212208506 0.00865366270425834
"3840" "Hslana" "Axanth" 0 0 14 50 0.127340212208506 0.00865366270425834
"3841" "Oelaea" "Apante" 0 0 9 63 0.127340212208506 0.00865366270425834
"3842" "Obridg" "Apante" 0 0 9 60 0.127340212208506 0.00865366270425834
"3843" "Ovaria" "Apante" 0 0 9 93 0.127340212208506 0.00865366270425834
"3844" "Oobscu" "Apante" 0 0 9 81 0.127340212208506 0.00865366270425834
"3845" "Okriec" "Apante" 0 0 9 71 0.127340212208506 0.00865366270425834
"3846" "Onigri" "Apante" 0 0 9 78 0.127340212208506 0.00865366270425834
"3847" "Ofoeti" "Apante" 0 0 9 64 0.127340212208506 0.00865366270425834
"3848" "Ohasta" "Apante" 0 0 9 68 0.127340212208506 0.00865366270425834
"3849" "Oadaph" "Apante" 0 0 9 56 0.127340212208506 0.00865366270425834
"3850" "Ohelve" "Apante" 0 0 9 69 0.127340212208506 0.00865366270425834
"3851" "Onival" "Apante" 0 0 9 79 0.127340212208506 0.00865366270425834
"3852" "Ovimin" "Apante" 1 0 9 95 0.118140224993117 0.00752694913859281
"3853" "Oproxi" "Apante" 1 1 9 85 1 0
"3854" "Ocolla" "Apante" 0 0 9 61 0.127340212208506 0.00865366270425834
"3855" "Osamol" "Apante" 0 0 9 89 0.127340212208506 0.00865366270425834
"3856" "Omyrsi" "Apante" 0 0 9 76 0.127340212208506 0.00865366270425834
"3857" "Oarcti" "Apante" 0 0 9 57 0.127340212208506 0.00865366270425834
"3858" "Eboreo" "Apante" 0 0 9 5 0.127340212208506 0.00865366270425834
"3859" "Oglauc" "Apante" 0 0 9 67 0.127340212208506 0.00865366270425834
"3860" "Elappo" "Apante" 0 0 9 15 0.127340212208506 0.00865366270425834
"3861" "Elappc" "Apante" 0 0 9 14 0.127340212208506 0.00865366270425834
"3862" "Olappo" "Apante" 0 0 9 73 0.127340212208506 0.00865366270425834
"3863" "Olappl" "Apante" 0 0 9 72 0.127340212208506 0.00865366270425834
"3864" "Emyrsi" "Apante" 0 0 9 17 0.127340212208506 0.00865366270425834
"3865" "Ogalla" "Apante" 0 0 9 65 0.127340212208506 0.00865366270425834
"3866" "Hischn" "Apante" 0 0 9 34 0.127340212208506 0.00865366270425834
"3867" "Ehasta" "Apante" 0 0 9 12 0.127340212208506 0.00865366270425834
"3868" "Egemmf" "Apante" 0 0 9 10 0.127340212208506 0.00865366270425834
"3869" "Omonti" "Apante" 0 0 9 75 0.127340212208506 0.00865366270425834
"3870" "Eelaea" "Apante" 0 0 9 8 0.127340212208506 0.00865366270425834
"3871" "Hcarin" "Apante" 0 0 9 32 0.127340212208506 0.00865366270425834
"3872" "Egemmh" "Apante" 0 0 9 11 0.127340212208506 0.00865366270425834
"3873" "Hplicg" "Apante" 0 0 9 40 0.127340212208506 0.00865366270425834
"3874" "Omacul" "Apante" 0 0 9 74 0.127340212208506 0.00865366270425834
"3875" "Hspirh" "Apante" 0 0 9 53 0.127340212208506 0.00865366270425834
"3876" "Obrevi" "Apante" 0 0 9 59 0.127340212208506 0.00865366270425834
"3877" "Oretic" "Apante" 0 0 9 87 0.127340212208506 0.00865366270425834
"3878" "Oretus" "Apante" 0 0 9 88 0.127340212208506 0.00865366270425834
"3879" "Enigri" "Apante" 0 0 9 19 0.127340212208506 0.00865366270425834
"3880" "Emucro" "Apante" 0 0 9 16 0.127340212208506 0.00865366270425834
"3881" "Ovesic" "Apante" 0 0 9 94 0.127340212208506 0.00865366270425834
"3882" "Oviril" "Apante" 1 0 9 96 0.118140224993117 0.00752694913859281
"3883" "Opedun" "Apante" 0 0 9 82 0.127340212208506 0.00865366270425834
"3884" "Otrian" "Apante" 0 0 9 92 0.127340212208506 0.00865366270425834
"3885" "Oglabr" "Apante" 0 0 9 66 0.127340212208506 0.00865366270425834
"3886" "Opustu" "Apante" 0 0 9 86 0.127340212208506 0.00865366270425834
"3887" "Oherba" "Apante" 0 0 9 70 0.127340212208506 0.00865366270425834
"3888" "Evenus" "Apante" 0 0 9 26 0.127340212208506 0.00865366270425834
"3889" "Onorve" "Apante" 0 0 9 80 0.127340212208506 0.00865366270425834
"3890" "Ephyli" "Apante" 0 0 9 20 0.127340212208506 0.00865366270425834
"3891" "Ospeit" "Apante" 0 0 9 90 0.127340212208506 0.00865366270425834
"3892" "Obella" "Apante" 0 0 9 58 0.127340212208506 0.00865366270425834
"3893" "Hpruss" "Apante" 0 0 9 44 0.127340212208506 0.00865366270425834
"3894" "Odolic" "Apante" 0 0 9 62 0.127340212208506 0.00865366270425834
"3895" "Hspira" "Apante" 0 0 9 52 0.127340212208506 0.00865366270425834
"3896" "Elanat" "Apante" 0 0 9 13 0.127340212208506 0.00865366270425834
"3897" "Omyrti" "Apante" 0 0 9 77 0.127340212208506 0.00865366270425834
"3898" "Hnudip" "Apante" 0 0 9 37 0.127340212208506 0.00865366270425834
"3899" "Hleuco" "Apante" 0 0 9 36 0.127340212208506 0.00865366270425834
"3900" "Hacuti" "Apante" 0 0 9 28 0.127340212208506 0.00865366270425834
"3901" "Hplicl" "Apante" 0 0 9 41 0.127340212208506 0.00865366270425834
"3902" "Etesta" "Apante" 0 0 9 25 0.127340212208506 0.00865366270425834
"3903" "Hplicd" "Apante" 0 0 9 39 0.127340212208506 0.00865366270425834
"3904" "Edaphn" "Apante" 0 0 9 7 0.127340212208506 0.00865366270425834
"3905" "Hpolit" "Apante" 0 0 9 43 0.127340212208506 0.00865366270425834
"3906" "Epurpu" "Apante" 0 0 9 21 0.127340212208506 0.00865366270425834
"3907" "Eatraa" "Apante" 0 0 9 3 0.127340212208506 0.00865366270425834
"3908" "Eangus" "Apante" 0 0 9 1 0.127340212208506 0.00865366270425834
"3909" "Hangli" "Apante" 0 0 9 30 0.127340212208506 0.00865366270425834
"3910" "Hleuca" "Apante" 0 0 9 35 0.127340212208506 0.00865366270425834
"3911" "Hoblit" "Apante" 0 0 9 38 0.127340212208506 0.00865366270425834
"3912" "Heryth" "Apante" 0 0 9 33 0.127340212208506 0.00865366270425834
"3913" "Halien" "Apante" 0 0 9 29 0.127340212208506 0.00865366270425834
"3914" "Hsglab" "Apante" 0 0 9 48 0.127340212208506 0.00865366270425834
"3915" "Htuber" "Apante" 0 0 9 54 0.127340212208506 0.00865366270425834
"3916" "Eweiff" "Apante" 0 0 9 27 0.127340212208506 0.00865366270425834
"3917" "Esubge" "Apante" 0 0 9 24 0.127340212208506 0.00865366270425834
"3918" "Egemmc" "Apante" 0 0 9 9 0.127340212208506 0.00865366270425834
"3919" "Eaurit" "Apante" 0 0 9 4 0.127340212208506 0.00865366270425834
"3920" "Ospset" "Apante" 0 0 9 91 0.127340212208506 0.00865366270425834
"3921" "Emyrti" "Apante" 0 0 9 18 0.127340212208506 0.00865366270425834
"3922" "Esmyrt" "Apante" 0 0 9 23 0.127340212208506 0.00865366270425834
"3923" "Esmyrs" "Apante" 0 0 9 22 0.127340212208506 0.00865366270425834
"3924" "Eciner" "Apante" 0 0 9 6 0.127340212208506 0.00865366270425834
"3925" "Eappen" "Apante" 0 0 9 2 0.127340212208506 0.00865366270425834
"3926" "Hpscho" "Apante" 0 0 9 45 0.127340212208506 0.00865366270425834
"3927" "Hplicp" "Apante" 0 0 9 42 0.127340212208506 0.00865366270425834
"3928" "Hscapr" "Apante" 0 0 9 47 0.127340212208506 0.00865366270425834
"3929" "Hanoma" "Apante" 0 0 9 31 0.127340212208506 0.00865366270425834
"3930" "Oaacut" "Apante" 0 0 9 55 0.127340212208506 0.00865366270425834
"3931" "Hpurpu" "Apante" 0 0 9 46 0.127340212208506 0.00865366270425834
"3932" "Opolar" "Apante" 0 0 9 83 0.127340212208506 0.00865366270425834
"3933" "Opprox" "Apante" 0 0 9 84 0.127340212208506 0.00865366270425834
"3934" "Hspecc" "Apante" 0 0 9 51 0.127340212208506 0.00865366270425834
"3935" "Hsglau" "Apante" 0 0 9 49 0.127340212208506 0.00865366270425834
"3936" "Hslana" "Apante" 0 0 9 50 0.127340212208506 0.00865366270425834
"3937" "Oelaea" "Bbrevi" 0 0 15 63 0.127340212208506 0.00865366270425834
"3938" "Obridg" "Bbrevi" 1 1 15 60 1 0
"3939" "Ovaria" "Bbrevi" 0 0 15 93 0.127340212208506 0.00865366270425834
"3940" "Oobscu" "Bbrevi" 0 0 15 81 0.127340212208506 0.00865366270425834
"3941" "Okriec" "Bbrevi" 2 1 15 71 1 0
"3942" "Onigri" "Bbrevi" 0 0 15 78 0.127340212208506 0.00865366270425834
"3943" "Ofoeti" "Bbrevi" 0 0 15 64 0.127340212208506 0.00865366270425834
"3944" "Ohasta" "Bbrevi" 0 0 15 68 0.127340212208506 0.00865366270425834
"3945" "Oadaph" "Bbrevi" 0 0 15 56 0.127340212208506 0.00865366270425834
"3946" "Ohelve" "Bbrevi" 0 0 15 69 0.127340212208506 0.00865366270425834
"3947" "Onival" "Bbrevi" 0 0 15 79 0.127340212208506 0.00865366270425834
"3948" "Ovimin" "Bbrevi" 4 0 15 95 0.0970955495060608 0.00520552219503269
"3949" "Oproxi" "Bbrevi" 6 6 15 85 1 0
"3950" "Ocolla" "Bbrevi" 0 0 15 61 0.127340212208506 0.00865366270425834
"3951" "Osamol" "Bbrevi" 0 0 15 89 0.127340212208506 0.00865366270425834
"3952" "Omyrsi" "Bbrevi" 0 0 15 76 0.127340212208506 0.00865366270425834
"3953" "Oarcti" "Bbrevi" 0 0 15 57 0.127340212208506 0.00865366270425834
"3954" "Eboreo" "Bbrevi" 0 0 15 5 0.127340212208506 0.00865366270425834
"3955" "Oglauc" "Bbrevi" 0 0 15 67 0.127340212208506 0.00865366270425834
"3956" "Elappo" "Bbrevi" 0 0 15 15 0.127340212208506 0.00865366270425834
"3957" "Elappc" "Bbrevi" 0 0 15 14 0.127340212208506 0.00865366270425834
"3958" "Olappo" "Bbrevi" 0 0 15 73 0.127340212208506 0.00865366270425834
"3959" "Olappl" "Bbrevi" 0 0 15 72 0.127340212208506 0.00865366270425834
"3960" "Emyrsi" "Bbrevi" 0 0 15 17 0.127340212208506 0.00865366270425834
"3961" "Ogalla" "Bbrevi" 1 1 15 65 1 0
"3962" "Hischn" "Bbrevi" 1 0 15 34 0.118140224993117 0.00752694913859281
"3963" "Ehasta" "Bbrevi" 0 0 15 12 0.127340212208506 0.00865366270425834
"3964" "Egemmf" "Bbrevi" 0 0 15 10 0.127340212208506 0.00865366270425834
"3965" "Omonti" "Bbrevi" 0 0 15 75 0.127340212208506 0.00865366270425834
"3966" "Eelaea" "Bbrevi" 1 0 15 8 0.118140224993117 0.00752694913859281
"3967" "Hcarin" "Bbrevi" 0 0 15 32 0.127340212208506 0.00865366270425834
"3968" "Egemmh" "Bbrevi" 0 0 15 11 0.127340212208506 0.00865366270425834
"3969" "Hplicg" "Bbrevi" 0 0 15 40 0.127340212208506 0.00865366270425834
"3970" "Omacul" "Bbrevi" 0 0 15 74 0.127340212208506 0.00865366270425834
"3971" "Hspirh" "Bbrevi" 0 0 15 53 0.127340212208506 0.00865366270425834
"3972" "Obrevi" "Bbrevi" 0 0 15 59 0.127340212208506 0.00865366270425834
"3973" "Oretic" "Bbrevi" 0 0 15 87 0.127340212208506 0.00865366270425834
"3974" "Oretus" "Bbrevi" 0 0 15 88 0.127340212208506 0.00865366270425834
"3975" "Enigri" "Bbrevi" 2 1 15 19 1 0
"3976" "Emucro" "Bbrevi" 1 0 15 16 0.118140224993117 0.00752694913859281
"3977" "Ovesic" "Bbrevi" 2 0 15 94 0.110180015734995 0.0066058951516096
"3978" "Oviril" "Bbrevi" 1 0 15 96 0.118140224993117 0.00752694913859281
"3979" "Opedun" "Bbrevi" 1 0 15 82 0.118140224993117 0.00752694913859281
"3980" "Otrian" "Bbrevi" 0 0 15 92 0.127340212208506 0.00865366270425834
"3981" "Oglabr" "Bbrevi" 0 0 15 66 0.127340212208506 0.00865366270425834
"3982" "Opustu" "Bbrevi" 0 0 15 86 0.127340212208506 0.00865366270425834
"3983" "Oherba" "Bbrevi" 0 0 15 70 0.127340212208506 0.00865366270425834
"3984" "Evenus" "Bbrevi" 1 0 15 26 0.118140224993117 0.00752694913859281
"3985" "Onorve" "Bbrevi" 0 0 15 80 0.127340212208506 0.00865366270425834
"3986" "Ephyli" "Bbrevi" 0 0 15 20 0.127340212208506 0.00865366270425834
"3987" "Ospeit" "Bbrevi" 0 0 15 90 0.127340212208506 0.00865366270425834
"3988" "Obella" "Bbrevi" 1 1 15 58 1 0
"3989" "Hpruss" "Bbrevi" 0 0 15 44 0.127340212208506 0.00865366270425834
"3990" "Odolic" "Bbrevi" 0 0 15 62 0.127340212208506 0.00865366270425834
"3991" "Hspira" "Bbrevi" 0 0 15 52 0.127340212208506 0.00865366270425834
"3992" "Elanat" "Bbrevi" 0 0 15 13 0.127340212208506 0.00865366270425834
"3993" "Omyrti" "Bbrevi" 0 0 15 77 0.127340212208506 0.00865366270425834
"3994" "Hnudip" "Bbrevi" 0 0 15 37 0.127340212208506 0.00865366270425834
"3995" "Hleuco" "Bbrevi" 0 0 15 36 0.127340212208506 0.00865366270425834
"3996" "Hacuti" "Bbrevi" 0 0 15 28 0.127340212208506 0.00865366270425834
"3997" "Hplicl" "Bbrevi" 0 0 15 41 0.127340212208506 0.00865366270425834
"3998" "Etesta" "Bbrevi" 0 0 15 25 0.127340212208506 0.00865366270425834
"3999" "Hplicd" "Bbrevi" 0 0 15 39 0.127340212208506 0.00865366270425834
"4000" "Edaphn" "Bbrevi" 1 0 15 7 0.118140224993117 0.00752694913859281
"4001" "Hpolit" "Bbrevi" 0 0 15 43 0.127340212208506 0.00865366270425834
"4002" "Epurpu" "Bbrevi" 0 0 15 21 0.127340212208506 0.00865366270425834
"4003" "Eatraa" "Bbrevi" 0 0 15 3 0.127340212208506 0.00865366270425834
"4004" "Eangus" "Bbrevi" 0 0 15 1 0.127340212208506 0.00865366270425834
"4005" "Hangli" "Bbrevi" 1 0 15 30 0.118140224993117 0.00752694913859281
"4006" "Hleuca" "Bbrevi" 0 0 15 35 0.127340212208506 0.00865366270425834
"4007" "Hoblit" "Bbrevi" 1 0 15 38 0.118140224993117 0.00752694913859281
"4008" "Heryth" "Bbrevi" 0 0 15 33 0.127340212208506 0.00865366270425834
"4009" "Halien" "Bbrevi" 0 0 15 29 0.127340212208506 0.00865366270425834
"4010" "Hsglab" "Bbrevi" 0 0 15 48 0.127340212208506 0.00865366270425834
"4011" "Htuber" "Bbrevi" 0 0 15 54 0.127340212208506 0.00865366270425834
"4012" "Eweiff" "Bbrevi" 0 0 15 27 0.127340212208506 0.00865366270425834
"4013" "Esubge" "Bbrevi" 0 0 15 24 0.127340212208506 0.00865366270425834
"4014" "Egemmc" "Bbrevi" 0 0 15 9 0.127340212208506 0.00865366270425834
"4015" "Eaurit" "Bbrevi" 0 0 15 4 0.127340212208506 0.00865366270425834
"4016" "Ospset" "Bbrevi" 0 0 15 91 0.127340212208506 0.00865366270425834
"4017" "Emyrti" "Bbrevi" 0 0 15 18 0.127340212208506 0.00865366270425834
"4018" "Esmyrt" "Bbrevi" 0 0 15 23 0.127340212208506 0.00865366270425834
"4019" "Esmyrs" "Bbrevi" 0 0 15 22 0.127340212208506 0.00865366270425834
"4020" "Eciner" "Bbrevi" 0 0 15 6 0.127340212208506 0.00865366270425834
"4021" "Eappen" "Bbrevi" 0 0 15 2 0.127340212208506 0.00865366270425834
"4022" "Hpscho" "Bbrevi" 0 0 15 45 0.127340212208506 0.00865366270425834
"4023" "Hplicp" "Bbrevi" 0 0 15 42 0.127340212208506 0.00865366270425834
"4024" "Hscapr" "Bbrevi" 0 0 15 47 0.127340212208506 0.00865366270425834
"4025" "Hanoma" "Bbrevi" 0 0 15 31 0.127340212208506 0.00865366270425834
"4026" "Oaacut" "Bbrevi" 0 0 15 55 0.127340212208506 0.00865366270425834
"4027" "Hpurpu" "Bbrevi" 0 0 15 46 0.127340212208506 0.00865366270425834
"4028" "Opolar" "Bbrevi" 0 0 15 83 0.127340212208506 0.00865366270425834
"4029" "Opprox" "Bbrevi" 0 0 15 84 0.127340212208506 0.00865366270425834
"4030" "Hspecc" "Bbrevi" 0 0 15 51 0.127340212208506 0.00865366270425834
"4031" "Hsglau" "Bbrevi" 0 0 15 49 0.127340212208506 0.00865366270425834
"4032" "Hslana" "Bbrevi" 0 0 15 50 0.127340212208506 0.00865366270425834
"4033" "Oelaea" "Bconju" 0 0 16 63 0.127340212208506 0.00865366270425834
"4034" "Obridg" "Bconju" 0 0 16 60 0.127340212208506 0.00865366270425834
"4035" "Ovaria" "Bconju" 0 0 16 93 0.127340212208506 0.00865366270425834
"4036" "Oobscu" "Bconju" 0 0 16 81 0.127340212208506 0.00865366270425834
"4037" "Okriec" "Bconju" 0 0 16 71 0.127340212208506 0.00865366270425834
"4038" "Onigri" "Bconju" 0 0 16 78 0.127340212208506 0.00865366270425834
"4039" "Ofoeti" "Bconju" 0 0 16 64 0.127340212208506 0.00865366270425834
"4040" "Ohasta" "Bconju" 0 0 16 68 0.127340212208506 0.00865366270425834
"4041" "Oadaph" "Bconju" 0 0 16 56 0.127340212208506 0.00865366270425834
"4042" "Ohelve" "Bconju" 0 0 16 69 0.127340212208506 0.00865366270425834
"4043" "Onival" "Bconju" 0 0 16 79 0.127340212208506 0.00865366270425834
"4044" "Ovimin" "Bconju" 3 1 16 95 1 0
"4045" "Oproxi" "Bconju" 2 2 16 85 1 0
"4046" "Ocolla" "Bconju" 0 0 16 61 0.127340212208506 0.00865366270425834
"4047" "Osamol" "Bconju" 0 0 16 89 0.127340212208506 0.00865366270425834
"4048" "Omyrsi" "Bconju" 0 0 16 76 0.127340212208506 0.00865366270425834
"4049" "Oarcti" "Bconju" 0 0 16 57 0.127340212208506 0.00865366270425834
"4050" "Eboreo" "Bconju" 0 0 16 5 0.127340212208506 0.00865366270425834
"4051" "Oglauc" "Bconju" 0 0 16 67 0.127340212208506 0.00865366270425834
"4052" "Elappo" "Bconju" 0 0 16 15 0.127340212208506 0.00865366270425834
"4053" "Elappc" "Bconju" 0 0 16 14 0.127340212208506 0.00865366270425834
"4054" "Olappo" "Bconju" 0 0 16 73 0.127340212208506 0.00865366270425834
"4055" "Olappl" "Bconju" 0 0 16 72 0.127340212208506 0.00865366270425834
"4056" "Emyrsi" "Bconju" 0 0 16 17 0.127340212208506 0.00865366270425834
"4057" "Ogalla" "Bconju" 0 0 16 65 0.127340212208506 0.00865366270425834
"4058" "Hischn" "Bconju" 0 0 16 34 0.127340212208506 0.00865366270425834
"4059" "Ehasta" "Bconju" 0 0 16 12 0.127340212208506 0.00865366270425834
"4060" "Egemmf" "Bconju" 0 0 16 10 0.127340212208506 0.00865366270425834
"4061" "Omonti" "Bconju" 0 0 16 75 0.127340212208506 0.00865366270425834
"4062" "Eelaea" "Bconju" 0 0 16 8 0.127340212208506 0.00865366270425834
"4063" "Hcarin" "Bconju" 0 0 16 32 0.127340212208506 0.00865366270425834
"4064" "Egemmh" "Bconju" 0 0 16 11 0.127340212208506 0.00865366270425834
"4065" "Hplicg" "Bconju" 0 0 16 40 0.127340212208506 0.00865366270425834
"4066" "Omacul" "Bconju" 0 0 16 74 0.127340212208506 0.00865366270425834
"4067" "Hspirh" "Bconju" 0 0 16 53 0.127340212208506 0.00865366270425834
"4068" "Obrevi" "Bconju" 0 0 16 59 0.127340212208506 0.00865366270425834
"4069" "Oretic" "Bconju" 0 0 16 87 0.127340212208506 0.00865366270425834
"4070" "Oretus" "Bconju" 0 0 16 88 0.127340212208506 0.00865366270425834
"4071" "Enigri" "Bconju" 0 0 16 19 0.127340212208506 0.00865366270425834
"4072" "Emucro" "Bconju" 0 0 16 16 0.127340212208506 0.00865366270425834
"4073" "Ovesic" "Bconju" 1 1 16 94 1 0
"4074" "Oviril" "Bconju" 0 0 16 96 0.127340212208506 0.00865366270425834
"4075" "Opedun" "Bconju" 0 0 16 82 0.127340212208506 0.00865366270425834
"4076" "Otrian" "Bconju" 1 0 16 92 0.118140224993117 0.00752694913859281
"4077" "Oglabr" "Bconju" 0 0 16 66 0.127340212208506 0.00865366270425834
"4078" "Opustu" "Bconju" 0 0 16 86 0.127340212208506 0.00865366270425834
"4079" "Oherba" "Bconju" 0 0 16 70 0.127340212208506 0.00865366270425834
"4080" "Evenus" "Bconju" 0 0 16 26 0.127340212208506 0.00865366270425834
"4081" "Onorve" "Bconju" 0 0 16 80 0.127340212208506 0.00865366270425834
"4082" "Ephyli" "Bconju" 0 0 16 20 0.127340212208506 0.00865366270425834
"4083" "Ospeit" "Bconju" 0 0 16 90 0.127340212208506 0.00865366270425834
"4084" "Obella" "Bconju" 0 0 16 58 0.127340212208506 0.00865366270425834
"4085" "Hpruss" "Bconju" 0 0 16 44 0.127340212208506 0.00865366270425834
"4086" "Odolic" "Bconju" 0 0 16 62 0.127340212208506 0.00865366270425834
"4087" "Hspira" "Bconju" 0 0 16 52 0.127340212208506 0.00865366270425834
"4088" "Elanat" "Bconju" 0 0 16 13 0.127340212208506 0.00865366270425834
"4089" "Omyrti" "Bconju" 0 0 16 77 0.127340212208506 0.00865366270425834
"4090" "Hnudip" "Bconju" 0 0 16 37 0.127340212208506 0.00865366270425834
"4091" "Hleuco" "Bconju" 0 0 16 36 0.127340212208506 0.00865366270425834
"4092" "Hacuti" "Bconju" 0 0 16 28 0.127340212208506 0.00865366270425834
"4093" "Hplicl" "Bconju" 0 0 16 41 0.127340212208506 0.00865366270425834
"4094" "Etesta" "Bconju" 0 0 16 25 0.127340212208506 0.00865366270425834
"4095" "Hplicd" "Bconju" 0 0 16 39 0.127340212208506 0.00865366270425834
"4096" "Edaphn" "Bconju" 0 0 16 7 0.127340212208506 0.00865366270425834
"4097" "Hpolit" "Bconju" 0 0 16 43 0.127340212208506 0.00865366270425834
"4098" "Epurpu" "Bconju" 0 0 16 21 0.127340212208506 0.00865366270425834
"4099" "Eatraa" "Bconju" 0 0 16 3 0.127340212208506 0.00865366270425834
"4100" "Eangus" "Bconju" 0 0 16 1 0.127340212208506 0.00865366270425834
"4101" "Hangli" "Bconju" 1 0 16 30 0.118140224993117 0.00752694913859281
"4102" "Hleuca" "Bconju" 0 0 16 35 0.127340212208506 0.00865366270425834
"4103" "Hoblit" "Bconju" 2 0 16 38 0.110180015734995 0.0066058951516096
"4104" "Heryth" "Bconju" 0 0 16 33 0.127340212208506 0.00865366270425834
"4105" "Halien" "Bconju" 0 0 16 29 0.127340212208506 0.00865366270425834
"4106" "Hsglab" "Bconju" 0 0 16 48 0.127340212208506 0.00865366270425834
"4107" "Htuber" "Bconju" 0 0 16 54 0.127340212208506 0.00865366270425834
"4108" "Eweiff" "Bconju" 0 0 16 27 0.127340212208506 0.00865366270425834
"4109" "Esubge" "Bconju" 0 0 16 24 0.127340212208506 0.00865366270425834
"4110" "Egemmc" "Bconju" 0 0 16 9 0.127340212208506 0.00865366270425834
"4111" "Eaurit" "Bconju" 0 0 16 4 0.127340212208506 0.00865366270425834
"4112" "Ospset" "Bconju" 0 0 16 91 0.127340212208506 0.00865366270425834
"4113" "Emyrti" "Bconju" 0 0 16 18 0.127340212208506 0.00865366270425834
"4114" "Esmyrt" "Bconju" 0 0 16 23 0.127340212208506 0.00865366270425834
"4115" "Esmyrs" "Bconju" 0 0 16 22 0.127340212208506 0.00865366270425834
"4116" "Eciner" "Bconju" 0 0 16 6 0.127340212208506 0.00865366270425834
"4117" "Eappen" "Bconju" 0 0 16 2 0.127340212208506 0.00865366270425834
"4118" "Hpscho" "Bconju" 0 0 16 45 0.127340212208506 0.00865366270425834
"4119" "Hplicp" "Bconju" 0 0 16 42 0.127340212208506 0.00865366270425834
"4120" "Hscapr" "Bconju" 0 0 16 47 0.127340212208506 0.00865366270425834
"4121" "Hanoma" "Bconju" 0 0 16 31 0.127340212208506 0.00865366270425834
"4122" "Oaacut" "Bconju" 0 0 16 55 0.127340212208506 0.00865366270425834
"4123" "Hpurpu" "Bconju" 0 0 16 46 0.127340212208506 0.00865366270425834
"4124" "Opolar" "Bconju" 0 0 16 83 0.127340212208506 0.00865366270425834
"4125" "Opprox" "Bconju" 0 0 16 84 0.127340212208506 0.00865366270425834
"4126" "Hspecc" "Bconju" 0 0 16 51 0.127340212208506 0.00865366270425834
"4127" "Hsglau" "Bconju" 0 0 16 49 0.127340212208506 0.00865366270425834
"4128" "Hslana" "Bconju" 0 0 16 50 0.127340212208506 0.00865366270425834
"4129" "Oelaea" "Bdisco" 0 0 17 63 0.127340212208506 0.00865366270425834
"4130" "Obridg" "Bdisco" 2 2 17 60 1 0
"4131" "Ovaria" "Bdisco" 3 1 17 93 1 0
"4132" "Oobscu" "Bdisco" 1 0 17 81 0.118140224993117 0.00752694913859281
"4133" "Okriec" "Bdisco" 0 0 17 71 0.127340212208506 0.00865366270425834
"4134" "Onigri" "Bdisco" 1 0 17 78 0.118140224993117 0.00752694913859281
"4135" "Ofoeti" "Bdisco" 1 1 17 64 1 0
"4136" "Ohasta" "Bdisco" 0 0 17 68 0.127340212208506 0.00865366270425834
